index,open,high,low,close,volume,value
2023-04-01 09:20:00,37649000.0,37649000.0,37628000.0,37629000.0,2.47049339,92969488.69994
2023-04-01 09:21:00,37629000.0,37646000.0,37622000.0,37645000.0,8.29356658,312070279.53447
2023-04-01 09:22:00,37645000.0,37649000.0,37630000.0,37645000.0,6.54089518,246171991.05536
2023-04-01 09:23:00,37644000.0,37644000.0,37607000.0,37611000.0,6.47571019,243658112.11315
2023-04-01 09:24:00,37611000.0,37611000.0,37600000.0,37600000.0,3.53829689,133049993.62279
2023-04-01 09:25:00,37605000.0,37605000.0,37580000.0,37590000.0,3.04224863,114360973.33461
2023-04-01 09:26:00,37590000.0,37620000.0,37577000.0,37620000.0,3.9464378,148374306.23197
2023-04-01 09:27:00,37620000.0,37630000.0,37611000.0,37620000.0,3.55906504,133878176.82258
2023-04-01 09:28:00,37630000.0,37657000.0,37612000.0,37655000.0,14.18335571,533988535.76499
2023-04-01 09:29:00,37656000.0,37658000.0,37619000.0,37650000.0,5.530693,208213810.3154
2023-04-01 09:30:00,37626000.0,37650000.0,37619000.0,37621000.0,3.4494057,129789619.54167
2023-04-01 09:31:00,37621000.0,37625000.0,37610000.0,37618000.0,3.37109884,126811540.18739
2023-04-01 09:32:00,37611000.0,37619000.0,37601000.0,37606000.0,3.29065913,123780086.66207
2023-04-01 09:33:00,37601000.0,37606000.0,37591000.0,37596000.0,2.86425343,107678555.6755
2023-04-01 09:34:00,37591000.0,37596000.0,37591000.0,37595000.0,3.18110616,119588371.27655
2023-04-01 09:35:00,37596000.0,37610000.0,37591000.0,37610000.0,2.30042577,86497807.94827
2023-04-01 09:36:00,37607000.0,37610000.0,37607000.0,37608000.0,2.41542123,90837471.28752
2023-04-01 09:37:00,37607000.0,37608000.0,37591000.0,37591000.0,1.62076369,60948557.99359
2023-04-01 09:38:00,37608000.0,37610000.0,37590000.0,37610000.0,7.86730113,295780149.69872
2023-04-01 09:39:00,37610000.0,37625000.0,37608000.0,37625000.0,2.07424569,78023392.51874
2023-04-01 09:40:00,37614000.0,37625000.0,37614000.0,37624000.0,2.22847703,83831932.81028
2023-04-01 09:41:00,37624000.0,37625000.0,37554000.0,37600000.0,6.12087175,230122108.55315
2023-04-01 09:42:00,37573000.0,37592000.0,37554000.0,37559000.0,2.42006665,90895628.01973
2023-04-01 09:43:00,37559000.0,37615000.0,37556000.0,37611000.0,6.44790008,242285214.38154
2023-04-01 09:44:00,37611000.0,37616000.0,37556000.0,37557000.0,2.99182513,112499244.96591
2023-04-01 09:45:00,37557000.0,37597000.0,37555000.0,37573000.0,1.74320475,65491151.9737
2023-04-01 09:46:00,37590000.0,37603000.0,37571000.0,37575000.0,3.10782285,116804197.30387
2023-04-01 09:47:00,37575000.0,37594000.0,37554000.0,37565000.0,4.19513436,157611555.33239
2023-04-01 09:48:00,37572000.0,37574000.0,37549000.0,37555000.0,2.68834535,100958236.40897
2023-04-01 09:49:00,37555000.0,37573000.0,37547000.0,37554000.0,2.47209588,92834702.99426
2023-04-01 09:50:00,37554000.0,37566000.0,37543000.0,37553000.0,1.47861561,55524106.53193
2023-04-01 09:51:00,37553000.0,37572000.0,37553000.0,37555000.0,1.55840824,58530214.72089
2023-04-01 09:52:00,37572000.0,37572000.0,37554000.0,37558000.0,1.44051285,54113001.46501
2023-04-01 09:53:00,37558000.0,37571000.0,37554000.0,37555000.0,2.03479331,76422490.18914
2023-04-01 09:54:00,37555000.0,37575000.0,37553000.0,37574000.0,3.9346321,147813322.52606
2023-04-01 09:55:00,37574000.0,37580000.0,37553000.0,37580000.0,1.93697745,72778542.03827
2023-04-01 09:56:00,37580000.0,37611000.0,37580000.0,37607000.0,3.45495914,129912626.18286
2023-04-01 09:57:00,37606000.0,37607000.0,37580000.0,37580000.0,0.7948693,29885869.09568
2023-04-01 09:58:00,37581000.0,37604000.0,37580000.0,37598000.0,1.52300345,57243135.40657
2023-04-01 09:59:00,37583000.0,37614000.0,37583000.0,37614000.0,4.83587581,181849037.7424
2023-04-01 10:00:00,37614000.0,37615000.0,37583000.0,37615000.0,2.20358292,82876380.47459
2023-04-01 10:01:00,37608000.0,37620000.0,37608000.0,37620000.0,1.0527298,39599333.04396
2023-04-01 10:02:00,37620000.0,37625000.0,37610000.0,37623000.0,1.49939766,56411901.63066
2023-04-01 10:03:00,37622000.0,37625000.0,37622000.0,37622000.0,3.1634577,119020383.50681
2023-04-01 10:04:00,37622000.0,37625000.0,37622000.0,37625000.0,5.87738276,221121537.14509
2023-04-01 10:05:00,37625000.0,37625000.0,37609000.0,37619000.0,0.93493167,35173266.5738
2023-04-01 10:06:00,37610000.0,37619000.0,37609000.0,37610000.0,1.59552412,60010142.87922
2023-04-01 10:07:00,37617000.0,37617000.0,37608000.0,37608000.0,2.46677831,92780267.03719
2023-04-01 10:08:00,37611000.0,37611000.0,37581000.0,37581000.0,2.22284399,83568152.01826
2023-04-01 10:09:00,37581000.0,37607000.0,37570000.0,37577000.0,2.30514714,86626723.40381
2023-04-01 10:10:00,37606000.0,37606000.0,37576000.0,37604000.0,0.62470051,23483693.58876
2023-04-01 10:11:00,37604000.0,37604000.0,37581000.0,37582000.0,0.68100151,25599097.76555
2023-04-01 10:12:00,37590000.0,37603000.0,37581000.0,37602000.0,1.48611053,55869958.78296
2023-04-01 10:13:00,37602000.0,37602000.0,37580000.0,37585000.0,2.18662779,82181701.68152
2023-04-01 10:14:00,37599000.0,37601000.0,37582000.0,37582000.0,0.68054673,25583005.58727
2023-04-01 10:15:00,37599000.0,37601000.0,37583000.0,37598000.0,0.73359056,27580408.59771
2023-04-01 10:16:00,37598000.0,37600000.0,37583000.0,37599000.0,1.066964,40115031.89521
2023-04-01 10:17:00,37599000.0,37603000.0,37585000.0,37601000.0,6.38077995,239915861.3484
2023-04-01 10:18:00,37603000.0,37611000.0,37602000.0,37610000.0,1.92807313,72510236.62346
2023-04-01 10:19:00,37610000.0,37610000.0,37605000.0,37610000.0,0.96630874,36341082.89845
2023-04-01 10:20:00,37609000.0,37611000.0,37605000.0,37611000.0,3.66401269,137796741.50083
2023-04-01 10:21:00,37611000.0,37617000.0,37608000.0,37611000.0,2.00309695,75343666.45794
2023-04-01 10:22:00,37611000.0,37611000.0,37608000.0,37611000.0,2.1226577,79833204.99005
2023-04-01 10:23:00,37611000.0,37611000.0,37605000.0,37609000.0,5.34318785,200960644.72966
2023-04-01 10:24:00,37609000.0,37609000.0,37585000.0,37600000.0,2.17463704,81761359.66792
2023-04-01 10:25:00,37605000.0,37605000.0,37599000.0,37604000.0,0.4330807,16285462.72969
2023-04-01 10:26:00,37601000.0,37609000.0,37601000.0,37609000.0,1.85042615,69585612.92082
2023-04-01 10:27:00,37609000.0,37626000.0,37605000.0,37626000.0,3.15155387,118540445.65754
2023-04-01 10:28:00,37626000.0,37626000.0,37608000.0,37611000.0,0.25984932,9774501.35412
2023-04-01 10:29:00,37611000.0,37612000.0,37605000.0,37605000.0,1.8597915,69947184.29661
2023-04-01 10:30:00,37608000.0,37608000.0,37604000.0,37608000.0,0.89293813,33579500.80691
2023-04-01 10:31:00,37608000.0,37609000.0,37607000.0,37607000.0,1.3080594,49194199.02415
2023-04-01 10:32:00,37608000.0,37608000.0,37605000.0,37605000.0,1.14729184,43146151.5988
2023-04-01 10:33:00,37605000.0,37605000.0,37599000.0,37600000.0,2.17576877,81811463.48509
2023-04-01 10:34:00,37600000.0,37601000.0,37598000.0,37600000.0,11.97955253,450439243.39334
2023-04-01 10:35:00,37600000.0,37601000.0,37598000.0,37601000.0,6.42528944,241593754.8874
2023-04-01 10:36:00,37601000.0,37601000.0,37600000.0,37600000.0,0.84540987,31788027.53248
2023-04-01 10:37:00,37600000.0,37601000.0,37599000.0,37600000.0,1.72163306,64732745.37424
2023-04-01 10:38:00,37600000.0,37601000.0,37599000.0,37599000.0,1.53071165,57554355.51328
2023-04-01 10:39:00,37600000.0,37600000.0,37589000.0,37598000.0,1.93702715,72828954.69314
2023-04-01 10:40:00,37596000.0,37597000.0,37584000.0,37585000.0,2.84561944,106959832.31975
2023-04-01 10:41:00,37596000.0,37596000.0,37585000.0,37585000.0,1.03012206,38723504.67363
2023-04-01 10:42:00,37596000.0,37598000.0,37586000.0,37597000.0,1.27088055,47781210.0277
2023-04-01 10:43:00,37597000.0,37610000.0,37586000.0,37597000.0,3.29866031,124024984.90291
2023-04-01 10:44:00,37597000.0,37600000.0,37586000.0,37595000.0,1.19400641,44887737.04654
2023-04-01 10:45:00,37587000.0,37596000.0,37587000.0,37596000.0,2.00451308,75359968.04301
2023-04-01 10:46:00,37596000.0,37596000.0,37587000.0,37588000.0,1.18897142,44699611.54112
2023-04-01 10:47:00,37588000.0,37620000.0,37588000.0,37620000.0,10.92586789,410782791.56141
2023-04-01 10:48:00,37620000.0,37651000.0,37620000.0,37650000.0,4.66259703,175493778.48611
2023-04-01 10:49:00,37652000.0,37660000.0,37652000.0,37660000.0,2.55051558,96049483.90491
2023-04-01 10:50:00,37667000.0,37677000.0,37660000.0,37675000.0,1.53786605,57933874.02849
2023-04-01 10:51:00,37675000.0,37676000.0,37669000.0,37673000.0,2.65979886,100205568.33059
2023-04-01 10:52:00,37673000.0,37710000.0,37650000.0,37700000.0,15.99752307,603000977.8266
2023-04-01 10:53:00,37700000.0,37700000.0,37699000.0,37699000.0,1.20911826,45583346.46312
2023-04-01 10:54:00,37699000.0,37700000.0,37699000.0,37699000.0,2.9988798,113056132.14068
2023-04-01 10:55:00,37699000.0,37700000.0,37673000.0,37689000.0,2.99951411,113061020.24991
2023-04-01 10:56:00,37689000.0,37689000.0,37675000.0,37686000.0,4.55906268,171811103.25566
2023-04-01 10:57:00,37674000.0,37727000.0,37674000.0,37727000.0,11.93208426,449901749.41288
2023-04-01 10:58:00,37726000.0,37740000.0,37726000.0,37739000.0,3.69805175,139541699.69444
2023-04-01 10:59:00,37740000.0,37742000.0,37736000.0,37742000.0,1.55009224,58499593.34091
2023-04-01 11:00:00,37743000.0,37749000.0,37742000.0,37747000.0,2.37181565,89527675.30956
2023-04-01 11:01:00,37749000.0,37950000.0,37743000.0,37944000.0,44.14876027,1670802261.72007
2023-04-01 11:02:00,37944000.0,37950000.0,37900000.0,37912000.0,12.87909787,488590772.27865
2023-04-01 11:03:00,37926000.0,37930000.0,37909000.0,37917000.0,14.94907334,566851161.87718
2023-04-01 11:04:00,37917000.0,37938000.0,37909000.0,37925000.0,14.29792268,542271936.23344
2023-04-01 11:05:00,37935000.0,37938000.0,37840000.0,37877000.0,10.9064971,413506448.17811
2023-04-01 11:06:00,37896000.0,37896000.0,37837000.0,37888000.0,10.74858877,407061330.53595
2023-04-01 11:07:00,37852000.0,37900000.0,37841000.0,37880000.0,9.10953906,345023814.70136
2023-04-01 11:08:00,37869000.0,37909000.0,37869000.0,37901000.0,8.69967993,329724487.87403
2023-04-01 11:09:00,37901000.0,37901000.0,37852000.0,37864000.0,3.36209813,127339028.03869
2023-04-01 11:10:00,37850000.0,37865000.0,37840000.0,37865000.0,11.78392765,446019721.01148
2023-04-01 11:11:00,37862000.0,37878000.0,37858000.0,37864000.0,1.89135267,71627166.7227
2023-04-01 11:12:00,37864000.0,37875000.0,37851000.0,37852000.0,3.05821099,115787946.28075
2023-04-01 11:13:00,37852000.0,37854000.0,37804000.0,37823000.0,7.60421963,287689101.84176
2023-04-01 11:14:00,37823000.0,37824000.0,37820000.0,37821000.0,3.061651,115800914.65351
2023-04-01 11:15:00,37821000.0,37866000.0,37820000.0,37864000.0,6.26958413,237260931.56797
2023-04-01 11:16:00,37835000.0,37864000.0,37767000.0,37768000.0,4.08918841,154668740.12329
2023-04-01 11:17:00,37768000.0,37798000.0,37749000.0,37760000.0,3.63699283,137368931.94318
2023-04-01 11:18:00,37760000.0,37760000.0,37670000.0,37742000.0,4.83505609,182368754.6092
2023-04-01 11:19:00,37742000.0,37798000.0,37742000.0,37788000.0,2.48923925,94026586.40844
2023-04-01 11:20:00,37796000.0,37797000.0,37769000.0,37797000.0,3.01800829,114033990.36378
2023-04-01 11:21:00,37784000.0,37819000.0,37783000.0,37794000.0,3.32921196,125837409.54974
2023-04-01 11:22:00,37794000.0,37817000.0,37786000.0,37800000.0,3.35831429,126933045.41274
2023-04-01 11:23:00,37800000.0,37817000.0,37783000.0,37801000.0,1.9000489,71818402.21867
2023-04-01 11:24:00,37801000.0,37801000.0,37784000.0,37800000.0,2.21886813,83851828.31774
2023-04-01 11:25:00,37800000.0,37801000.0,37788000.0,37798000.0,2.20484405,83339839.09124
2023-04-01 11:26:00,37788000.0,37816000.0,37788000.0,37798000.0,3.90569807,147634203.85192
2023-04-01 11:27:00,37798000.0,37801000.0,37797000.0,37798000.0,3.47455605,131332482.96609
2023-04-01 11:28:00,37798000.0,37816000.0,37788000.0,37791000.0,3.62831394,137140324.63614
2023-04-01 11:29:00,37791000.0,37811000.0,37789000.0,37792000.0,1.12492645,42514416.88267
2023-04-01 11:30:00,37792000.0,37803000.0,37791000.0,37797000.0,1.92596876,72789459.97109
2023-04-01 11:31:00,37802000.0,37803000.0,37759000.0,37779000.0,8.00807805,302573433.35979
2023-04-01 11:32:00,37779000.0,37779000.0,37732000.0,37733000.0,4.19797365,158502311.43007
2023-04-01 11:33:00,37733000.0,37770000.0,37732000.0,37765000.0,1.99820597,75429684.31277
2023-04-01 11:34:00,37765000.0,37765000.0,37733000.0,37740000.0,2.12848899,80326249.04279
2023-04-01 11:35:00,37740000.0,37740000.0,37733000.0,37740000.0,1.97910939,74685698.31985
2023-04-01 11:36:00,37740000.0,37740000.0,37732000.0,37740000.0,2.8014608,105715657.3804
2023-04-01 11:37:00,37740000.0,37740000.0,37732000.0,37739000.0,1.09845793,41451962.43349
2023-04-01 11:38:00,37739000.0,37753000.0,37733000.0,37739000.0,1.42300917,53701484.37636
2023-04-01 11:39:00,37739000.0,37747000.0,37661000.0,37691000.0,13.61006441,513203040.56602
2023-04-01 11:40:00,37691000.0,37702000.0,37658000.0,37660000.0,9.38064661,353365858.10124
2023-04-01 11:41:00,37660000.0,37706000.0,37651000.0,37699000.0,7.08443161,266829738.78365
2023-04-01 11:42:00,37699000.0,37699000.0,37664000.0,37680000.0,1.70148187,64127254.32274
2023-04-01 11:43:00,37681000.0,37800000.0,37680000.0,37752000.0,13.99897615,528540151.07201
2023-04-01 11:44:00,37752000.0,37787000.0,37705000.0,37720000.0,4.76420673,179852467.03317
2023-04-01 11:45:00,37750000.0,37757000.0,37720000.0,37751000.0,1.75785714,66353873.37095
2023-04-01 11:46:00,37752000.0,37752000.0,37720000.0,37723000.0,3.40953838,128647697.86561
2023-04-01 11:47:00,37745000.0,37747000.0,37717000.0,37724000.0,1.82520798,68859051.24894
2023-04-01 11:48:00,37724000.0,37724000.0,37712000.0,37714000.0,0.74216094,27992554.15723
2023-04-01 11:49:00,37715000.0,37745000.0,37713000.0,37722000.0,3.26208873,123041809.97463
2023-04-01 11:50:00,37744000.0,37744000.0,37726000.0,37726000.0,0.62570849,23612181.39092
2023-04-01 11:51:00,37740000.0,37740000.0,37722000.0,37723000.0,1.86816411,70476121.17112
2023-04-01 11:52:00,37722000.0,37740000.0,37717000.0,37723000.0,3.97339702,149896163.08823
2023-04-01 11:53:00,37718000.0,37752000.0,37718000.0,37752000.0,2.32548625,87758321.58684
2023-04-01 11:54:00,37752000.0,37752000.0,37743000.0,37743000.0,1.61365912,60914430.08423
2023-04-01 11:55:00,37743000.0,37752000.0,37743000.0,37743000.0,1.30190161,49142864.19666
2023-04-01 11:56:00,37742000.0,37753000.0,37742000.0,37752000.0,2.44776644,92400529.7608
2023-04-01 11:57:00,37752000.0,37757000.0,37752000.0,37757000.0,4.35312984,164345613.19449
2023-04-01 11:58:00,37752000.0,37757000.0,37744000.0,37756000.0,3.47674728,131262604.9909
2023-04-01 11:59:00,37746000.0,37756000.0,37743000.0,37754000.0,1.91945511,72451727.03467
2023-04-01 12:00:00,37754000.0,37755000.0,37743000.0,37745000.0,4.11140348,155190607.49751
2023-04-01 12:01:00,37746000.0,37746000.0,37745000.0,37746000.0,2.76751308,104461111.78819
2023-04-01 12:02:00,37746000.0,37756000.0,37745000.0,37755000.0,1.78896236,67526597.05621
2023-04-01 12:03:00,37755000.0,37801000.0,37746000.0,37801000.0,5.08847143,192254187.65224
2023-04-01 12:04:00,37810000.0,37814000.0,37750000.0,37801000.0,12.91062494,488100513.91282
2023-04-01 12:05:00,37801000.0,37801000.0,37750000.0,37750000.0,0.35170398,13280328.1522
2023-04-01 12:06:00,37756000.0,37759000.0,37746000.0,37756000.0,3.04169383,114828821.16948
2023-04-01 12:07:00,37758000.0,37758000.0,37746000.0,37758000.0,1.60032259,60417065.1294
2023-04-01 12:08:00,37758000.0,37758000.0,37742000.0,37758000.0,3.89092917,146877007.1608
2023-04-01 12:09:00,37758000.0,37758000.0,37736000.0,37742000.0,2.86080011,107979878.97044
2023-04-01 12:10:00,37742000.0,37745000.0,37722000.0,37740000.0,1.11879784,42214441.54563
2023-04-01 12:11:00,37740000.0,37740000.0,37724000.0,37740000.0,0.95790181,36142336.62281
2023-04-01 12:12:00,37725000.0,37740000.0,37725000.0,37725000.0,2.03617715,76815755.5512
2023-04-01 12:13:00,37725000.0,37725000.0,37721000.0,37723000.0,1.61625114,60968822.27157
2023-04-01 12:14:00,37723000.0,37725000.0,37718000.0,37725000.0,2.29989429,86755067.18858
2023-04-01 12:15:00,37740000.0,37741000.0,37725000.0,37740000.0,0.74830421,28240334.66533
2023-04-01 12:16:00,37740000.0,37741000.0,37739000.0,37740000.0,5.88659517,222159837.20951
2023-04-01 12:17:00,37740000.0,37750000.0,37725000.0,37750000.0,2.68381167,101284139.78143
2023-04-01 12:18:00,37745000.0,37750000.0,37740000.0,37749000.0,2.30938415,87162398.83178
2023-04-01 12:19:00,37741000.0,37750000.0,37730000.0,37750000.0,0.840218,31711977.87134
2023-04-01 12:20:00,37749000.0,37749000.0,37731000.0,37731000.0,1.31340193,49565335.69788
2023-04-01 12:21:00,37731000.0,37749000.0,37731000.0,37749000.0,2.43586834,91938183.90103
2023-04-01 12:22:00,37749000.0,37749000.0,37731000.0,37732000.0,1.68272888,63492716.94069
2023-04-01 12:23:00,37731000.0,37732000.0,37731000.0,37731000.0,0.59170362,22325673.81873
2023-04-01 12:24:00,37732000.0,37733000.0,37731000.0,37733000.0,1.74184014,65722746.62275
2023-04-01 12:25:00,37732000.0,37739000.0,37730000.0,37730000.0,2.49114959,93995545.86793
2023-04-01 12:26:00,37731000.0,37739000.0,37728000.0,37728000.0,1.93573521,73036730.66034
2023-04-01 12:27:00,37728000.0,37728000.0,37714000.0,37715000.0,3.49110325,131686791.21265
2023-04-01 12:28:00,37714000.0,37724000.0,37705000.0,37707000.0,1.47827213,55748788.51988
2023-04-01 12:29:00,37706000.0,37709000.0,37701000.0,37701000.0,3.06776459,115666265.39218
2023-04-01 12:30:00,37703000.0,37704000.0,37697000.0,37698000.0,2.45853734,92686537.48606
2023-04-01 12:31:00,37697000.0,37709000.0,37694000.0,37695000.0,9.62447756,362842537.35447
2023-04-01 12:32:00,37696000.0,37696000.0,37694000.0,37694000.0,0.64457797,24297175.52046
2023-04-01 12:33:00,37696000.0,37726000.0,37692000.0,37726000.0,2.92691428,110337825.50277
2023-04-01 12:34:00,37726000.0,37726000.0,37704000.0,37724000.0,0.3438142,12967451.07592
2023-04-01 12:35:00,37724000.0,37724000.0,37697000.0,37721000.0,1.37147029,51724022.29175
2023-04-01 12:36:00,37721000.0,37721000.0,37696000.0,37720000.0,3.88168376,146335679.73175
2023-04-01 12:37:00,37720000.0,37721000.0,37680000.0,37702000.0,3.36763693,126919584.39692
2023-04-01 12:38:00,37700000.0,37721000.0,37680000.0,37693000.0,0.86100599,32470574.97395
2023-04-01 12:39:00,37693000.0,37716000.0,37680000.0,37693000.0,1.96549386,74092854.6125
2023-04-01 12:40:00,37681000.0,37715000.0,37681000.0,37705000.0,2.50745442,94539637.29074
2023-04-01 12:41:00,37705000.0,37705000.0,37693000.0,37705000.0,1.61209446,60774332.80197
2023-04-01 12:42:00,37705000.0,37722000.0,37693000.0,37721000.0,9.80321588,369785068.4801
2023-04-01 12:43:00,37708000.0,37722000.0,37708000.0,37721000.0,1.55504292,58648965.56595
2023-04-01 12:44:00,37722000.0,37722000.0,37709000.0,37716000.0,1.71142763,64551273.50295
2023-04-01 12:45:00,37716000.0,37716000.0,37690000.0,37700000.0,2.1506928,81095849.75075
2023-04-01 12:46:00,37700000.0,37716000.0,37700000.0,37701000.0,0.42805361,16137672.57488
2023-04-01 12:47:00,37700000.0,37715000.0,37700000.0,37715000.0,0.27552967,10388023.97755
2023-04-01 12:48:00,37715000.0,37715000.0,37701000.0,37715000.0,0.34801721,13121611.05912
2023-04-01 12:49:00,37715000.0,37715000.0,37703000.0,37703000.0,0.13602928,5129062.37023
2023-04-01 12:50:00,37704000.0,37704000.0,37700000.0,37700000.0,0.68993282,26011338.82397
2023-04-01 12:51:00,37700000.0,37704000.0,37700000.0,37704000.0,0.8236325,31053189.1591
2023-04-01 12:52:00,37704000.0,37722000.0,37703000.0,37711000.0,4.90746012,185106137.45215
2023-04-01 12:53:00,37715000.0,37721000.0,37703000.0,37715000.0,0.97455429,36754721.31147
2023-04-01 12:54:00,37720000.0,37720000.0,37715000.0,37717000.0,0.30877228,11646487.00925
2023-04-01 12:55:00,37715000.0,37715000.0,37704000.0,37705000.0,0.37927947,14304488.41218
2023-04-01 12:56:00,37705000.0,37716000.0,37704000.0,37716000.0,0.36052963,13597234.92385
2023-04-01 12:57:00,37716000.0,37717000.0,37707000.0,37716000.0,0.7711263,29083465.00333
2023-04-01 12:58:00,37716000.0,37716000.0,37703000.0,37703000.0,0.73051533,27546667.32734
2023-04-01 12:59:00,37707000.0,37715000.0,37703000.0,37703000.0,0.50629093,19089208.5036
2023-04-01 13:00:00,37714000.0,37716000.0,37701000.0,37701000.0,0.41382362,15604394.96145
2023-04-01 13:01:00,37701000.0,37716000.0,37701000.0,37716000.0,0.34175308,12887319.93337
2023-04-01 13:02:00,37715000.0,37715000.0,37700000.0,37715000.0,2.31537236,87304407.25046
2023-04-01 13:03:00,37700000.0,37714000.0,37700000.0,37700000.0,0.65447247,24674892.21807
2023-04-01 13:04:00,37701000.0,37712000.0,37701000.0,37712000.0,0.2087359,7870670.06125
2023-04-01 13:05:00,37701000.0,37701000.0,37700000.0,37700000.0,1.92711704,72654000.9571
2023-04-01 13:06:00,37700000.0,37712000.0,37700000.0,37712000.0,3.58417645,135136119.75156
2023-04-01 13:07:00,37708000.0,37718000.0,37708000.0,37717000.0,2.53936182,95773431.33546
2023-04-01 13:08:00,37717000.0,37722000.0,37716000.0,37722000.0,2.03000532,76571926.23722
2023-04-01 13:09:00,37722000.0,37722000.0,37720000.0,37722000.0,6.6015861,249024536.31267
2023-04-01 13:10:00,37722000.0,37722000.0,37721000.0,37722000.0,1.31037485,49429656.376
2023-04-01 13:11:00,37722000.0,37722000.0,37721000.0,37721000.0,1.42835043,53879904.21776
2023-04-01 13:12:00,37721000.0,37722000.0,37721000.0,37722000.0,0.7380632,27840612.00785
2023-04-01 13:13:00,37722000.0,37722000.0,37720000.0,37721000.0,0.97750505,36872756.14775
2023-04-01 13:14:00,37721000.0,37721000.0,37720000.0,37720000.0,0.45646198,17217760.13444
2023-04-01 13:15:00,37719000.0,37721000.0,37716000.0,37720000.0,1.01728805,38370455.66122
2023-04-01 13:16:00,37716000.0,37716000.0,37714000.0,37715000.0,1.0543709,39766074.25259
2023-04-01 13:17:00,37716000.0,37716000.0,37715000.0,37716000.0,3.61569839,136369423.04431
2023-04-01 13:18:00,37716000.0,37726000.0,37716000.0,37726000.0,15.30940866,577499386.79239
2023-04-01 13:19:00,37726000.0,37740000.0,37722000.0,37728000.0,1.64305408,61989869.3118
2023-04-01 13:20:00,37728000.0,37728000.0,37715000.0,37716000.0,1.45264134,54797605.56021
2023-04-01 13:21:00,37716000.0,37716000.0,37710000.0,37710000.0,0.95707684,36095059.9583
2023-04-01 13:22:00,37713000.0,37715000.0,37710000.0,37714000.0,0.65785116,24808757.21385
2023-04-01 13:23:00,37714000.0,37714000.0,37707000.0,37707000.0,0.73868068,27855823.62865
2023-04-01 13:24:00,37708000.0,37715000.0,37700000.0,37714000.0,0.91944827,34667733.51682
2023-04-01 13:25:00,37710000.0,37714000.0,37701000.0,37714000.0,0.26587983,10027371.50252
2023-04-01 13:26:00,37714000.0,37714000.0,37713000.0,37713000.0,0.47581621,17944677.20474
2023-04-01 13:27:00,37713000.0,37713000.0,37710000.0,37710000.0,1.32156026,49838044.63927
2023-04-01 13:28:00,37710000.0,37713000.0,37701000.0,37713000.0,1.4457229,54518935.63008
2023-04-01 13:29:00,37713000.0,37730000.0,37708000.0,37730000.0,2.94388341,111035515.02828
2023-04-01 13:30:00,37730000.0,37730000.0,37717000.0,37730000.0,1.42910593,53914989.4959
2023-04-01 13:31:00,37719000.0,37740000.0,37719000.0,37732000.0,1.42086238,53615737.31628
2023-04-01 13:32:00,37732000.0,37732000.0,37719000.0,37732000.0,1.05025216,39626278.54215
2023-04-01 13:33:00,37732000.0,37740000.0,37730000.0,37734000.0,0.53780375,20292986.61811
2023-04-01 13:34:00,37735000.0,37735000.0,37732000.0,37734000.0,1.38888919,52408140.2994
2023-04-01 13:35:00,37734000.0,37740000.0,37732000.0,37732000.0,2.56765027,96885239.48393
2023-04-01 13:36:00,37733000.0,37740000.0,37733000.0,37740000.0,0.97818985,36915935.62965
2023-04-01 13:37:00,37740000.0,37745000.0,37740000.0,37745000.0,0.43162379,16290146.44906
2023-04-01 13:38:00,37745000.0,37756000.0,37745000.0,37750000.0,2.55533556,96460328.75749
